,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
02:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
02:00 - 00:45,Alis," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000",," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",,,,
02:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
03:00 - 00:00,Alis," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001",," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001",,,,
03:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
03:00 - 00:15,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000",," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000",,,,
03:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
03:00 - 00:30,Alis," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000",," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000",,,,
03:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
03:00 - 00:45,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000",," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001",,,,
03:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
04:00 - 00:00,Alis," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001",," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000",,,,
04:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
04:00 - 00:15,Alis," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000",," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001",,,,
04:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
04:00 - 00:30,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000",," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000",,,,
04:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
04:00 - 00:45,Alis," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001",," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",,,,
04:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
05:00 - 00:00,Alis," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000",," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001",,,,
05:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
05:00 - 00:15,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000",," 000.000"," 000.001"," 000.001"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000",,,,
05:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
05:00 - 00:30,Alis," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001",," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",,,,
05:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
05:00 - 00:45,Alis," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001",,,,
05:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
06:00 - 00:00,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000",," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000",,,,
06:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
06:00 - 00:15,Alis," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001",," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000",,,,
06:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
06:00 - 00:30,Alis," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000",," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001",,,,
06:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
06:00 - 00:45,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000",," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000",,,,
06:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
07:00 - 00:00,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001",," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000",,,,
07:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
07:00 - 00:15,Alis," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000",," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001",,,,
07:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
07:00 - 00:30,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000",,,,
07:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
07:00 - 00:45,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000",," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",,,,
07:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
08:00 - 00:00,Alis," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001",," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001",,,,
08:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
08:00 - 00:15,Alis," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000",,,,
08:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
08:00 - 00:30,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000",," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",,,,
08:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
08:00 - 00:45,Alis," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001",," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001",,,,
08:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
09:00 - 00:00,Alis," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000",," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.001"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000",,,,
09:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.019","000.018","000.017","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
09:00 - 00:15,Alis," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",,,,
09:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.080","000.079","000.080","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
09:00 - 00:30,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000",," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000",,,,
09:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.079","000.080","000.079","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
09:00 - 00:45,Alis," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001",," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001",,,,
09:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.079","000.079","000.079","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
10:00 - 00:00,Alis," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",,,,
10:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.080","000.079","000.080","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
10:00 - 00:15,Alis," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000",,,,
10:00 - 00:15,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.079","000.079","000.079","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
10:00 - 00:30,Alis," 000.001"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001",," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.001"," 000.001",,,,
10:00 - 00:30,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.079","000.079","000.079","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
10:00 - 00:45,Alis," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000",," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",,,,
10:00 - 00:45,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.060","000.079","000.080","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
11:00 - 00:00,Alis," 000.000"," 000.000"," 000.001"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000",," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000",,,,
11:00 - 00:00,Veris,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.056","000.080","000.079","000.000","000.000","000.000","000.000",,"000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000","000.000",,,,
11:00 - 00:15,Alis," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001",," 000.000"," 000.000"," 000.000"," 000.001"," 000.000"," 000.000"," 000.001"," 000.000"," 000.001"," 000.000"," 000.001",,,,
